2023-03-21 22:44:24,903 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:NIOServerCnxnFactory@222] - Accepted socket connection from /127.0.0.1:45766
2023-03-21 22:44:24,908 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:45766
2023-03-21 22:44:24,909 [myid:] - INFO  [SyncThread:0:FileTxnLog@216] - Creating new log file: log.278
2023-03-21 22:44:24,924 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001b7e87d0000 with negotiated timeout 30000 for client /127.0.0.1:45766
2023-03-21 22:45:45,287 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10001b7e87d0000, likely client has closed socket
2023-03-21 22:45:45,288 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:45766 which had sessionid 0x10001b7e87d0000
2023-03-21 22:46:07,979 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10001b7e87d0000, timeout of 30000ms exceeded
2023-03-21 22:46:07,979 [myid:] - INFO  [ProcessThread(sid:0 cport:9700)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10001b7e87d0000
2023-03-21 22:47:25,138 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:NIOServerCnxnFactory@222] - Accepted socket connection from /0:0:0:0:0:0:0:1:40192
2023-03-21 22:47:25,142 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:ZooKeeperServer@949] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:40192
2023-03-21 22:47:25,144 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001b7e87d0001 with negotiated timeout 30000 for client /0:0:0:0:0:0:0:1:40192
2023-03-21 22:51:33,837 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:NIOServerCnxnFactory@222] - Accepted socket connection from /1.15.135.178:53956
2023-03-21 22:51:33,837 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:ZooKeeperServer@903] - Connection request from old client /1.15.135.178:53956; will be dropped if server is in r-o mode
2023-03-21 22:51:33,837 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:ZooKeeperServer@949] - Client attempting to establish new session at /1.15.135.178:53956
2023-03-21 22:51:33,840 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10001b7e87d0002 with negotiated timeout 5000 for client /1.15.135.178:53956
2023-03-21 22:51:33,847 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10001b7e87d0002, likely client has closed socket
2023-03-21 22:51:33,847 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:9700:NIOServerCnxn@1056] - Closed socket connection for client /1.15.135.178:53956 which had sessionid 0x10001b7e87d0002
2023-03-21 22:51:39,979 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10001b7e87d0002, timeout of 5000ms exceeded
